AÑO,DELEGACION,MODALIDAD,TIPO,SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2015,ALVARO OBREGON,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,4,4,4,3,4,3,4,6,7,5,5,1
2015,ALVARO OBREGON,OTROS DELITOS,AMENAZAS,AMENAZAS,35,43,55,43,54,56,45,65,59,42,52,40
2015,ALVARO OBREGON,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALVARO OBREGON,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,6,4,11,11,15,8,4,13,15,12,11,1
2015,ALVARO OBREGON,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),170,186,232,236,207,263,233,241,246,205,253,200
2016,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,2,1,3,0,1,4,1,2,2,3,4,3
2016,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,23,17,20,15,18,8,6,10,8,14,14,10
2016,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,7,15,15,9,7,4,8,8,11,15,9,16
2016,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,57,66,84,88,77,71,49,67,91,114,126,117
2016,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,OTROS,7,10,8,13,16,12,1,2,9,6,7,11
2016,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,29,21,25,28,21,27,31,25,35,27,26,31
2016,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,54,66,67,80,58,74,68,86,66,83,75,58
2016,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,50,35,39,37,43,45,50,36,42,48,51,52
2016,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,0,1,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,10,12,9,14,18,22,30,23,21,34,29,27
2016,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,OTROS,115,123,133,141,133,167,220,229,166,189,162,130
2016,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,2,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,LESIONES,DOLOSAS,CON ARMA BLANCA,4,4,4,6,7,3,6,4,3,8,7,8
2016,ALVARO OBREGON,LESIONES,DOLOSAS,CON ARMA DE FUEGO,4,5,4,3,6,7,9,6,7,9,19,7
2016,ALVARO OBREGON,LESIONES,DOLOSAS,OTROS,13,10,14,15,17,17,19,16,26,23,22,18
2016,ALVARO OBREGON,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,LESIONES,CULPOSAS,OTROS,18,20,21,39,25,16,23,27,19,32,15,13
2016,ALVARO OBREGON,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,5,1,5,0,4,4,1,2,2,2,3,5
2016,ALVARO OBREGON,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,0,0,0,2,0,1,1,0,2,1,2
2016,ALVARO OBREGON,HOMICIDIOS,DOLOSOS,OTROS,0,2,3,3,0,3,0,1,1,3,0,1
2016,ALVARO OBREGON,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,1,0,0,0,0
2016,ALVARO OBREGON,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,1,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,HOMICIDIOS,CULPOSOS,OTROS,3,1,2,3,1,5,2,1,0,4,4,10
2016,ALVARO OBREGON,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,17,14,12,14,20,19,24,12,21,12,15,9
2016,ALVARO OBREGON,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,61,59,68,58,69,42,65,63,64,78,52,63
2016,ALVARO OBREGON,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,5,7,2,1,4,4,3,5,1,3,5,5
2016,ALVARO OBREGON,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,40,44,58,49,52,54,39,49,52,62,48,40
2016,ALVARO OBREGON,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,21,17,16,22,19,12,17,15,10,18,16,11
2016,ALVARO OBREGON,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,1,1,1,0,0,0,0,0,0,1,0
2016,ALVARO OBREGON,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,2,1,2,0,3,3,2,4,3,2,4,7
2016,ALVARO OBREGON,OTROS DELITOS,AMENAZAS,AMENAZAS,20,31,41,36,44,59,59,46,41,55,45,36
2016,ALVARO OBREGON,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALVARO OBREGON,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,13,2,4,19,8,15,16,7,9,10,6,7
2016,ALVARO OBREGON,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),174,218,225,236,251,235,244,240,262,219,207,224
2017,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,1,3,5,3,4,1,3,4,3,5,2,2
2017,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,19,10,8,8,12,12,13,17,20,23,12,13
2017,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,22,26,26,17,17,21,16,21,16,11,15,19
2017,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,139,109,119,117,135,124,122,82,34,20,35,36
2017,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,OTROS,10,8,9,6,6,5,7,73,88,87,69,89
2017,ALVARO OBREGON,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,38,22,27,25,18,14,21,38,30,47,26,28
2017,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,74,100,71,64,77,73,89,82,74,81,58,72
2017,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,43,22,39,41,38,39,35,29,36,46,37,41
2017,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,27,33,26,34,22,32,37,6,3,5,5,8
2017,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,OTROS,172,146,192,174,202,202,215,225,264,275,273,268
2017,ALVARO OBREGON,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,1,0,0,0,0,0,2,0,1,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,LESIONES,DOLOSAS,CON ARMA BLANCA,6,8,15,1,5,4,4,4,0,6,4,8
2017,ALVARO OBREGON,LESIONES,DOLOSAS,CON ARMA DE FUEGO,13,12,12,10,9,4,14,9,12,14,4,6
2017,ALVARO OBREGON,LESIONES,DOLOSAS,OTROS,24,31,25,14,27,20,21,25,27,21,17,15
2017,ALVARO OBREGON,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,LESIONES,CULPOSAS,OTROS,16,17,24,19,24,20,12,24,33,22,27,20
2017,ALVARO OBREGON,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,9,7,3,7,6,4,6,3,4,5,10,9
2017,ALVARO OBREGON,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,0,1,1,1,1,0,1,0,0,0,0
2017,ALVARO OBREGON,HOMICIDIOS,DOLOSOS,OTROS,1,3,1,4,4,1,0,0,2,0,2,0
2017,ALVARO OBREGON,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,1,0,1,1
2017,ALVARO OBREGON,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,HOMICIDIOS,CULPOSOS,OTROS,0,5,5,2,3,7,8,3,4,4,3,4
2017,ALVARO OBREGON,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,17,28,25,11,20,19,20,18,17,26,16,20
2017,ALVARO OBREGON,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,63,61,64,64,77,61,65,49,64,60,77,70
2017,ALVARO OBREGON,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,2,3,2,0,2,0,4,4,3,1,3,0
2017,ALVARO OBREGON,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,61,59,41,50,55,71,59,60,69,58,53,38
2017,ALVARO OBREGON,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,14,14,18,7,16,16,16,13,15,27,15,18
2017,ALVARO OBREGON,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,0,0,1,0,1,0,0,0,0,0,0
2017,ALVARO OBREGON,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,4,2,0,2,1,3,1,1,1,3,2,0
2017,ALVARO OBREGON,OTROS DELITOS,AMENAZAS,AMENAZAS,30,50,48,46,43,61,37,52,54,44,49,50
2017,ALVARO OBREGON,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALVARO OBREGON,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,9,7,7,13,9,15,5,5,7,8,7,8
2017,ALVARO OBREGON,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),226,188,239,220,268,302,241,292,211,277,257,254
2013,AZCAPOTZALCO,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,11,10,8,10,8,5,11,11,6,15,9,14
2013,AZCAPOTZALCO,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,30,29,38,46,52,40,31,50,44,39,41,43
2013,AZCAPOTZALCO,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,15,8,15,19,9,10,12,11,18,16,7,6
2013,AZCAPOTZALCO,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,3,5,7,6,6,4,8,3,2,2,1,3
2013,AZCAPOTZALCO,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,29,24,35,36,38,34,27,32,32,31,28,25
2013,AZCAPOTZALCO,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,4,1,1,3,1,1,3,1,1,1,2,0
2013,AZCAPOTZALCO,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,0,0,0,1,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,HOMICIDIOS,CULPOSOS,OTROS,2,3,3,0,3,2,1,2,1,0,2,1
2013,AZCAPOTZALCO,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,0,0,0,1,0,1,0,0,0,0,1
2013,AZCAPOTZALCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,2,1,1,2,1,3,0,3,2,1,2,0
2013,AZCAPOTZALCO,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,1,1,0,1,0,0
2013,AZCAPOTZALCO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,LESIONES,CULPOSAS,OTROS,17,19,26,23,25,21,21,32,24,28,31,34
2013,AZCAPOTZALCO,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,LESIONES,DOLOSAS,CON ARMA BLANCA,2,3,0,3,2,2,3,1,5,4,2,2
2013,AZCAPOTZALCO,LESIONES,DOLOSAS,CON ARMA DE FUEGO,1,5,5,3,5,2,2,10,13,12,4,5
2013,AZCAPOTZALCO,LESIONES,DOLOSAS,OTROS,14,21,18,19,24,16,20,15,19,15,18,27
2013,AZCAPOTZALCO,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,OTROS DELITOS,AMENAZAS,AMENAZAS,35,40,47,57,56,65,48,57,52,34,50,56
2013,AZCAPOTZALCO,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,5,8,5,6,3,5,9,6,3,4,3,10
2013,AZCAPOTZALCO,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),122,93,124,131,127,104,111,126,105,147,114,114
2013,AZCAPOTZALCO,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,6,1,5,1,3,3,3,3,3,6,5,0
2013,AZCAPOTZALCO,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,10,17,31,16,18,20,8,26,18,18,19,23
2013,AZCAPOTZALCO,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,82,104,88,86,89,78,80,55,86,101,82,63
2013,AZCAPOTZALCO,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,3,1,5,2,1,3,4,0,5,1,5,1
2013,AZCAPOTZALCO,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,16,20,17,12,22,22,26,22,21,29,24,27
2013,AZCAPOTZALCO,ROBO COMUN,CON VIOLENCIA,OTROS,14,24,14,15,16,13,18,5,6,14,11,7
2013,AZCAPOTZALCO,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,23,18,26,20,26,26,24,14,26,23,21,14
2013,AZCAPOTZALCO,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,62,61,55,74,61,60,57,46,41,48,37,52
2013,AZCAPOTZALCO,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,9,6,4,3,7,7,6,6,6,11,5,12
2013,AZCAPOTZALCO,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,2,0,2,0,0,0,0,0,0,0,0,1
2013,AZCAPOTZALCO,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,67,54,40,71,58,66,59,80,82,76,83,86
2013,AZCAPOTZALCO,ROBO COMUN,SIN VIOLENCIA,OTROS,70,68,79,65,109,90,113,92,97,107,99,105
2013,AZCAPOTZALCO,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,0,0,0,0,0,1,0,0,0,0,0
2013,AZCAPOTZALCO,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
